text,label,source
On repealing the 17th Amendment,2,liar_en
Says Mark Pryor voted to give Social Security benefits to illegal immigrants.,2,liar_en
Most of the newspapers that endorsed Alex Sink also endorsed Barack Obama.,0,liar_en
Weve got more revenue than we ever have.,2,liar_en
Mental health provisions related to mass shootings got over 90 votes in the Senate.,0,liar_en
Seventy percent of Missourians support voter photo ID legislation.,0,liar_en
"If you like your health care plan, you can keep your health care plan.",1,liar_en
"In a poll, 53 percent of young Republican voters . . . under age 35 said that they would describe a climate [change] denier as ignorant, out of touch or crazy.",0,liar_en
"The number of illegal immigrants in the United States is 30 million, it could be 34 million.",2,liar_en
The American people support defunding Obamacare and oppose shutting down the government.,1,liar_en
Said they reached a power-sharing agreement with Republican Lt. Gov. Casey Cagle,2,liar_en
"The stimulus bill includes ""$300,000 for a sculpture garden in Miami.""",2,liar_en
Says President Barack Obama could basically legalize all immigrants here illegally by the sign of a pen.,1,liar_en
"Says in our region, 2011 was worst drought year ever recorded.",0,liar_en
A bill from U.S. Rep. Ted Yohoattempts to restrict the administrations ability to conduct national security and criminal background checks on undocumented immigrants.,1,liar_en
"Says Democrats raised taxes over 115 times in the past 10 years, making New Jersey increasingly unaffordable and chasing jobs to neighboring states.",1,liar_en
The collective net worth of Americans has taken a $5.5 trillion hit ... mainly due to plummeting home values.,0,liar_en
Says Rick Perry supported a guest worker program to help people who would otherwise be illegal aliens.,0,liar_en
"Right now, Im polling at about 8 percent against Barack Obama and Mitt Romney.",1,liar_en
Donald Trump says all Mexicans are rapists.,2,liar_en
On whether people can keep their insurance under the Affordable Care Act.,1,liar_en
"In three days last week, (Gov. Rick) Perry flew to five cities at taxpayers expense, holding press conferences, delivering $2,325,000 in checks.",2,liar_en
"Among Hispanics, support for immigration reform is close to universal.",0,liar_en
"After the 9/11 terrorist attacks grounded commercial air traffic, there was a temperature drop while the airplanes werent flying, for the week afterwards.",1,liar_en
"18 percent of our land in our state right now is either federally, state or county owned for conservation purposes.",0,liar_en
"When Social Security, Medicare and Medicaid were created, Republicans stood on the sidelines",2,liar_en
"Job losses are so certain under this new cap-and-tax plan that it includes a provision accommodating newly unemployed workers from the resulting dried-up energy sector, to the tune of $4.2 billion over eight years. So much for creating jobs.",0,liar_en
"More than 70,000 job openings are listed on a state jobs website.",0,liar_en
"Wisconsin is not as obese as the national average is. The national average, 35.7 percent of the population is obese. In Wisconsin, its closer to 26 percent.",1,liar_en
"Obama for President and Baldwin for Senate have kept their campaign offices up and running in Fox Valley, Eau Claire and La Crosse with their staffs preparing for the next battle.",2,liar_en
"Says Mitt Romney is wrong to claim that spending under Obama has accelerated at a pace without precedent in recent history, because its actually risen slower than at any time in nearly 60 years.",0,liar_en
"According to a federal report, Obamacare will increase the long-term federal deficit by $6.2 trillion.",1,liar_en
States still face a mandate to expand Medicaid coverage under President Obamas health care reform law.,2,liar_en
"The 2011 Rebuild America Jobs Act would have cost the average American family $1,000 a year while making no significant impact to fix our infrastructure and roads.",2,liar_en
Unemployment and the housing and auto industry crises can be fixed by giving a million dollars to every worker over age 50 to retire.,2,liar_en
Says Bill Clinton and George Bush both say build the Keystone XL.,0,liar_en
Nazi imagery [was used] by the Block for Governor campaign to describe supporters of Allan Fung for Governor.,2,liar_en
One of the most recent polls said 75 percent of the American people have said either don't do anything or start over (on health care reform).,0,liar_en
"As the election tracker FiveThirtyEight has reported, whoever wins Pennsylvania will be our next President.",1,liar_en
The 2013 immigration bill expanded President Obamas ability to bring Syrian refugees to this country without mandating any meaningful background checks.,2,liar_en
"Minimum wage = $16,000/year CEO-Goldman Sachs (Lloyd Blankfein) $16,000/Hour.",2,liar_en
Says Newt Gingrich aligned with Nancy Pelosi on global warming.,0,liar_en
Says people in Africa literally walk two and three hundred miles in order to vote.,2,liar_en
Bill Clinton presided over the biggest expansion of the American economy since World War II.,0,liar_en
Says Sherwin-Williams is making lead paint and poisoning people around the world.,1,liar_en
Says James Langevin voted to spend $3 billion for a jet engine no one wants.,1,liar_en
Says the recall elections that aimed to remove him and other Republican officials from office cost tens of millions of dollars to run.,1,liar_en
Says One-third of our healthcare dollars go to wasteful insurance billing and bureaucracy.,0,liar_en
The U.S. Census believes that by 2030 the majority of Americans will use Spanish as their first language.,2,liar_en
"In Hawaii, ""they don't have a history of throwing incumbents out of office.""",0,liar_en
Unemployment has fallen from 10 percent during the presidents first year in office to 8.5 percent today.,1,liar_en
Says delegates cant legally change the Republican National Convention rules to prevent Donald Trumps nomination.,1,liar_en
Massachusetts is reporting a trend far below the national trend in the escalation of health-care costs in this year.,1,liar_en
"Under a proposed medical marijuana amendment in Florida, you dont get refills -- you get it forever.",1,liar_en
"Kohls Department Stores in 2012 announced the creation of 3,000 new jobs.",1,liar_en
"Every illegal immigrant can be eligible for up to $36,000 to $38,000 in earned income tax credits without paying a dime in.",2,liar_en
More people die from medical misadventures than firearm accidents nationally and in Florida.,0,liar_en
Were destroying more businesses in the United States now than are being created for the first time in our history.,1,liar_en
